ent,p160101_codigohex,r_rgbd,g_rgbd,b_rgbd,proder_label
1,A57261,165,114,97,7
1,9A6C57,154,108,87,8
1,AB7F65,160,110,91,7
1,A47464,164,116,100,7
1,AF8372,175,131,114,5
1,9A6754,154,103,84,8
1,A77D6C,167,125,108,6
1,AB7664,171,118,100,6
1,A77A68,167,122,104,6
1,B0806B,154,103,82,8
1,B0806F,176,128,111,5
1,B07F6F,176,127,111,5
1,916450,145,100,80,8
1,9B6B56,155,107,86,8
1,B2846E,178,132,110,5
1,9C6D5A,156,109,90,7
1,A9745E,169,116,94,7
1,AC7D6E,172,125,110,6
1,C29885,194,152,133,3
1,9E6B58,158,107,88,7
1,955B54,149,91,84,8
1,936954,147,105,84,8
1,9B6654,155,102,84,8
1,A2705D,162,112,93,7
1,74483F,116,72,63,10
1,916450,145,100,80,8
1,8F6152,143,97,82,9
1,9D6F5E,157,111,94,7
1,C49282,196,146,130,3
1,986350,152,99,80,8
1,A2705A,162,112,90,7
1,895C49,137,92,73,9
1,A5725F,165,114,95,7
1,9F6D5A,159,109,90,7
1,B2806B,178,128,107,5
1,9D715D,157,113,93,7
1,996B5D,153,107,93,8
1,9D6B5E,157,107,94,7
1,976C5B,151,108,91,8
11,996A58,153,106,88,8
11,9C685A,156,104,90,8
11,7D5851,125,88,81,9
11,9D6B58,157,107,88,8
11,A26D5A,162,109,90,7
11,9F6B57,159,107,87,7
11,AD7B63,173,123,99,6
11,8E564F,142,86,79,9
11,AB7B66,171,123,102,6
11,926650,146,102,80,8
11,A3725E,163,114,94,7
11,A87461,168,116,97,7
11,B48875,180,136,117,5
11,B78874,183,136,116,5
11,C18C7A,193,140,122,4
11,BE8C7A,190,140,122,4
11,B58977,181,137,119,4
11,B07D68,176,125,104,6
11,976353,151,99,83,8
11,9C6B55,156,107,85,8
11,A46E5F,164,110,95,7
11,986652,152,102,82,8
11,C59380,197,147,128,3
11,8B5B53,139,91,83,9
11,A87461,168,116,97,7
11,774F3E,119,79,62,10
11,BA9176,186,145,118,4
11,956550,149,101,80,8
11,C8A389,200,163,137,2
11,8A5B4D,138,91,77,9
11,A26F5C,162,111,92,7
11,926552,146,101,82,8
11,875A4C,135,90,76,9
11,9F6D60,159,109,96,7
11,A06B58,160,107,88,7
11,AC7E67,172,126,103,6
11,9A6F5E,154,111,94,7
11,A67A61,166,122,97,6
11,7F5146,127,81,70,10
11,966251,150,98,81,8
11,A46C5B,164,108,91,7
11,AB7D64,171,125,100,6
11,8F6652,143,102,82,8
11,8D6652,141,102,82,8
11,A67A64,166,122,100,6
11,A06B57,160,107,87,7
11,8F6350,143,99,80,8
11,A0675A,160,103,90,7
11,8E6351,142,99,81,9
11,BB8E7A,187,142,122,4
11,9F6A5D,159,106,93,7
11,A6745D,166,116,93,7
11,B0806B,176,128,107,5
11,A67561,166,117,97,7
11,A7745C,167,116,92,7
11,AE7E6E,174,126,110,5
11,986C5C,152,108,92,8
11,AD7C69,173,124,105,6
11,956357,149,99,87,8
11,A5735E,165,115,94,7
11,946855,148,104,85,8
11,A36E58,163,110,88,7
11,916050,145,96,80,9
11,9B695A,155,105,90,8
11,B37F65,179,127,101,6
11,A06A58,160,106,88,7
11,A97661,169,118,97,6
11,AF7E68,175,126,104,6
11,A3745E,163,116,94,7
11,BC826E,188,130,110,5
11,B07E67,176,126,103,6
11,8B6054,139,96,84,9
11,B2836C,178,131,108,5
11,A5715E,165,113,94,7
11,9C6856,156,104,86,8
11,A16F5C,161,111,92,7
11,A67865,166,120,101,6
11,8E614E,142,97,78,9
11,946652,148,102,82,8
11,A47659,164,118,89,7
11,946C55,148,108,85,8
11,AD7B64,173,123,100,6
11,AC7860,172,120,96,6
11,82674C,130,103,76,9
11,B2846A,178,132,106,5
11,B78B73,183,139,115,4
11,A3755D,163,117,93,7
11,D4A088,212,160,136,2
11,A77760,167,119,96,6
11,775F53,119,95,83,9
11,CDAA8D,205,170,141,2
11,DAB9A2,218,185,162,1
11,946551,148,101,81,8
11,9B6A54,155,106,84,8
11,C8A58A,200,165,138,2
11,B68E70,182,142,112,5
11,9E6C57,158,108,87,7
11,C29B80,194,155,128,3
11,D1B096,209,176,150,1
11,A97860,169,120,96,6
11,74524A,116,82,74,10
11,AB7E6D,171,126,109,6
11,A7755E,167,117,94,7
11,B28070,178,128,112,5
11,896A53,137,106,83,8
11,936550,147,101,80,8
11,996651,153,102,81,8
11,B58A70,181,138,112,5
11,BA8471,186,132,113,5
11,A67766,166,119,102,6
11,AE836D,174,131,109,5
11,B27D6D,178,125,109,5
11,90644F,144,100,79,8
11,92664F,146,102,79,8
11,D2AE94,210,174,148,1
11,A77861,167,120,97,6
11,946651,148,102,81,8
11,AF7D6E,175,125,110,5
11,936754,147,103,84,8
11,826552,130,101,82,9
11,C7A48A,199,164,138,2
11,D7BAA3,215,186,163,1
11,A16B58,161,107,88,7
11,A07E68,160,126,104,6
11,C29A7F,194,154,127,3
11,987157,152,113,87,8
11,A7755B,167,117,91,7
11,94644D,148,100,77,8
11,906250,144,98,80,8
11,935F4F,147,95,79,8
11,946754,148,103,84,8
11,A48170,164,129,112,6
11,8E6654,142,102,84,8
11,865849,134,88,73,9
11,9C6C57,156,108,87,8
11,B08570,176,133,112,5
11,A97564,169,117,100,6
11,946251,148,98,81,8
11,905B4B,144,91,75,9
11,996553,153,101,83,8
11,A57965,165,121,101,6
11,C6977F,198,151,127,3
11,915D4F,145,93,79,9
11,996D5C,153,109,92,7
11,9B6759,155,103,89,8
11,976552,151,101,82,8
11,9A6656,154,102,86,8
11,9A6550,154,101,80,8
11,A77562,167,117,98,6
11,A77B69,167,123,105,6
11,967058,150,112,88,8
11,B89075,184,144,117,4
11,9B6A57,155,106,87,8
11,99715A,153,113,90,7
11,A37460,163,116,96,7
11,9C7057,156,112,87,7
11,9C6954,156,105,84,8
11,A97362,169,115,98,6
11,B88878,184,136,120,4
11,A87A6C,168,122,108,6
11,926650,146,102,80,8
11,A47D61,164,125,97,6
11,9F775B,159,119,91,7
11,D3B297,211,178,151,1
11,8E655A,142,101,90,8
11,996653,153,102,83,8
11,AC7963,172,121,99,6
11,A0795C,160,121,92,7
11,AD7664,173,118,100,6
11,816256,129,98,86,9
11,B8896F,184,137,111,5
11,79584F,121,88,79,10
11,7E4C43,126,76,67,10
11,CAA68B,202,166,139,2
11,856652,133,102,82,9
11,AE8067,174,128,103,6
11,946750,148,103,80,8
11,7A4D42,122,77,66,10
11,91634F,145,99,79,8
11,805E4B,128,94,75,9
11,905B4B,144,91,75,9
11,9F6D57,159,109,87,7
11,8E5B4D,142,91,77,9
11,A36F5C,163,111,92,7
11,D3B298,211,178,152,1
11,B5846A,181,132,106,5
11,896952,137,105,82,8
11,9B6B54,155,107,84,8
11,A27560,162,117,96,7
11,A0735F,160,115,95,7
11,C3987E,195,152,126,3
11,906350,144,99,80,8
11,A67D6D,166,125,109,6
11,8C634E,140,99,78,9
11,8C6251,140,98,81,9
11,A0715B,160,113,91,7
11,6E4F48,110,79,72,11
11,774E44,119,78,68,10
11,A87469,168,116,105,6
11,A2725E,162,114,94,7
11,B4948B,180,148,139,3
11,C0967C,192,150,124,4
11,9B6654,155,102,84,8
11,A56F60,165,111,96,7
11,B07D6A,176,125,106,6
11,A97860,169,120,96,6
11,B78B77,183,139,119,4
11,9A6754,154,103,84,8
11,824237,130,66,55,10
11,976654,151,102,84,8
11,A47053,164,112,83,7
11,916450,145,100,80,8
11,9F6D5A,159,109,90,7
11,B47C6C,180,124,108,5
11,A87B64,168,123,100,6
11,A27160,162,113,96,7
11,966760,150,103,96,8
11,A16E5B,161,110,91,7
11,AC7C67,172,124,103,6
11,9F6E59,159,110,89,7
11,A16F59,161,111,89,7
11,B2846C,178,132,108,5
11,AE7E6B,174,126,107,6
22,956251,149,98,81,8
22,805345,128,83,69,10
22,966252,150,98,82,8
22,8E5F51,142,95,81,9
22,A57861,165,120,97,6
22,A97461,169,116,97,6
22,AE8269,174,130,105,5
22,AD7A65,173,122,101,6
22,A3745E,163,116,94,7
22,B2866B,178,134,107,5
22,B7876F,183,135,111,5
22,905F4C,144,95,76,9
22,A5765D,165,118,93,7
22,7B503E,123,80,62,10
22,A8745F,168,116,95,7
22,976B5A,151,107,90,8
22,A27562,162,117,98,7
22,A77A6B,167,122,107,6
22,AC7F6E,172,127,110,5
22,AF846F,175,132,111,5
22,AF8069,175,128,105,6
22,AE7F6C,174,127,108,5
22,AF816D,175,129,109,5
22,8F5E4C,143,94,76,9
22,9B6E5A,155,110,90,7
22,99614F,153,97,79,8
22,AB7966,171,121,102,6
22,A57866,165,120,102,6
22,7B6044,123,96,68,10
22,8C5B51,140,91,81,9
22,A0705C,160,112,92,7
22,A77763,167,119,99,6
22,B1836E,177,131,110,5
22,B68472,182,132,114,5
22,A4705C,164,112,92,7
22,AD7C6B,173,124,107,6
22,AB7C69,171,124,105,6
22,825F51,130,95,81,9
22,BE9681,190,150,129,3
22,AD7863,173,120,99,6
22,9A6D5E,154,109,94,7
22,A17461,161,116,97,7
22,A06957,160,105,87,7
22,B18575,177,133,117,5
22,9E6D56,158,109,86,7
22,A77769,167,119,105,6
22,A16C5B,161,108,91,7
22,9C6856,156,104,86,8
22,A97960,169,121,96,6
22,A97A5E,169,122,94,6
22,A97966,169,121,102,6
22,A7755D,167,117,93,7
22,9E705C,158,112,92,7
22,9A6D55,154,109,85,8
22,8E6450,142,100,80,8
22,A07163,160,113,99,7
22,936150,147,97,80,8
22,9E6A56,158,106,86,8
22,92604E,146,96,78,9
22,A5705D,165,112,93,7
22,955F50,149,95,80,8
22,A87160,168,113,96,7
22,B88676,184,134,118,5
22,A67561,166,117,97,7
24,9D6D59,157,109,89,7
24,976854,151,104,84,8
24,744E40,116,78,64,10
24,A57661,165,118,97,7
24,9B6A54,155,106,84,8
24,9B6C54,155,108,84,8
24,956655,149,102,85,8
24,A17662,161,118,98,7
24,986853,152,104,83,8
24,925B51,146,91,81,9
24,996354,153,99,84,8
24,A16D5A,161,109,90,7
24,A27963,162,121,99,6
24,A46F60,164,111,96,7
24,996756,153,103,86,8
24,976354,151,99,84,8
24,9C6C57,156,108,87,8
24,9F6E59,159,110,89,7
24,A37769,163,119,105,6
24,A67568,166,117,104,6
24,A5755C,165,117,92,7
24,9E685C,158,104,92,7
24,B17D6E,177,125,110,5
24,90634E,144,99,78,8
24,986854,152,104,84,8
24,946250,148,98,80,8
24,8D5D4B,141,93,75,9
24,9B6C55,155,108,85,8
24,90604E,144,96,78,9
24,93634E,147,99,78,8
24,8E604E,142,96,78,9
24,A6735E,166,115,94,7
24,A17664,161,118,100,7
24,A77A66,167,122,102,6
24,956650,149,102,80,8
24,A3715D,163,113,93,7
24,AE826B,174,130,107,5
24,A26F5C,162,111,92,7
24,A77B6B,167,123,107,6
24,9E6B56,158,107,86,8
24,9B6855,155,104,85,8
24,A97962,169,121,98,6
24,B08373,176,131,115,5
24,9D7462,157,116,98,7
24,A26B56,162,107,86,7
24,845C52,132,92,82,9
24,AC846F,172,132,111,5
24,94604D,148,96,77,8
24,A0725C,160,114,92,7
24,875447,135,84,71,9
24,935F4F,147,95,79,8
24,905E53,144,94,83,9
24,845445,132,84,69,10
24,B37861,179,120,97,6
24,A27561,162,117,97,7
24,A4705D,164,112,93,7
24,A9715F,169,113,95,7
24,946150,148,97,80,8
24,A06F5F,160,111,95,7
24,906056,144,96,86,8
24,A16B5A,161,107,90,7
24,9C6958,156,105,88,8
24,AA735E,170,115,94,7
24,A57763,165,119,99,6
24,865A49,134,90,73,9
24,8E5F4C,142,95,76,9
24,966151,150,97,81,8
24,8B5C4C,139,92,76,9
24,B07B67,176,123,103,6
24,9A6353,154,99,83,8
24,B37967,179,121,103,6
24,A27059,162,112,89,7
24,8C5D4B,140,93,75,9
24,A47260,164,114,96,7
24,956050,149,96,80,8
24,B88472,184,132,114,5
24,AD7B65,173,123,101,6
24,9D6655,157,102,85,8
24,936557,147,101,87,8
24,956754,149,103,84,8
24,936450,147,100,80,8
24,835648,131,86,72,9
24,966255,150,98,85,8
24,895A4A,137,90,74,9
24,835447,131,84,71,10
24,90614E,144,97,78,9
24,AC7D67,172,125,103,6
24,966750,150,103,80,8
24,8B5E4E,139,94,78,9
24,A26C59,162,108,89,7
24,A97A64,169,122,100,6
24,A97863,169,120,99,6
24,9B6853,155,104,83,8
24,B27C67,178,124,103,6
24,A4755E,164,117,94,7
24,9B6851,155,104,81,8
24,966658,150,102,88,8
24,8E5C4D,142,92,77,9
24,8D5B4B,141,91,75,9
24,9D725F,157,114,95,7
24,976C59,151,108,89,8
24,976857,151,104,87,8
24,956350,149,99,80,8
5,A07457,160,116,87,7
5,865C4C,134,92,76,9
5,996C55,153,108,85,8
5,A1755A,161,117,90,7
5,A8775A,168,119,90,7
5,A2735A,162,115,90,7
5,9B6958,155,105,88,8
5,7D5042,125,80,66,10
5,986453,152,100,83,8
5,9B6B59,155,107,89,8
5,A36F55,163,111,85,7
5,976853,151,104,83,8
5,A3775C,163,119,92,7
5,9F6A55,159,106,85,8
5,91654D,145,101,77,8
5,94634D,148,99,77,8
5,AA8779,170,135,121,5
5,C09478,192,148,120,4
5,AE7967,174,121,103,6
5,AE7966,174,121,102,6
5,895B4E,137,91,78,9
5,A2715E,162,113,94,7
5,AE7A65,174,122,101,6
5,A27559,162,117,89,7
5,906550,144,101,80,8
5,A17157,161,113,87,7
5,A67A60,166,122,96,6
5,936852,147,104,82,8
5,795848,121,88,72,10
5,A9785D,169,120,93,7
5,785344,120,83,68,10
5,62453B,98,69,59,11
5,8D6551,141,101,81,8
5,B78C7C,183,140,124,4
5,885B4F,136,91,79,9
5,A7745B,167,116,91,7
5,825D4A,130,93,74,9
5,855845,133,88,69,9
5,AE7A5F,174,122,95,6
5,6D4F44,109,79,68,11
5,A57B61,165,123,97,6
5,A07356,160,115,86,7
5,875B48,135,91,72,9
5,AB7E69,171,126,105,6
5,895845,137,88,69,9
5,A57B61,165,123,97,6
5,9B6852,155,104,82,8
5,815542,129,85,66,10
5,9A5C4A,154,92,74,8
5,AD7D60,173,125,96,6
5,89604A,137,96,74,9
5,90634B,144,99,75,9
5,AD7961,173,121,97,6
5,936853,147,104,83,8
5,9D6C53,157,108,83,8
5,8E6140,142,97,64,9
5,9F6E59,159,110,89,7
5,9A694E,154,105,78,8
5,88624F,136,98,79,9
5,9F6F52,159,111,82,7
5,98634F,152,99,79,8
5,815641,129,86,65,10
5,9A6E57,154,110,87,8
5,AB7360,171,115,96,7
5,835648,131,86,72,9
5,9A694E,154,105,78,8
5,7D4D41,125,77,65,10
5,A7745A,167,116,90,7
5,8B5D4A,139,93,74,9
5,936853,147,104,83,8
5,87624D,135,98,77,9
5,8E614E,142,97,78,9
5,9F6F54,159,111,84,7
5,987057,152,112,87,8
5,7C5042,124,80,66,10
5,8C5E46,140,94,70,9
5,7C5042,124,80,66,10
5,886450,136,100,80,9
5,A3735B,163,115,91,7
5,9E6C5E,158,108,94,7
5,7E5449,126,84,73,10
5,986950,152,105,80,8
5,8F6756,143,103,86,8
5,9C6B56,156,107,86,8
5,8B5D4A,139,93,74,9
5,A4735B,164,115,91,7
5,946755,148,103,85,8
5,BA8A75,186,138,117,4
5,B7886B,183,136,107,5
5,6F3D3D,111,61,61,11
5,CEA47F,206,164,127,3
5,AD725B,173,114,91,7
5,A7755B,167,117,91,7
5,77553F,119,85,63,10
5,9C6F52,156,111,82,8
5,8C614C,140,97,76,9
5,A1715C,161,113,92,7
5,835E46,131,94,70,9
5,7F6259,127,98,89,9
5,9D6A56,157,106,86,8
5,9E715B,158,113,91,7
5,9A725E,154,114,94,7
5,AD7D63,173,125,99,6
5,8B604D,139,96,77,9
5,A2795D,162,121,93,7
5,80594B,128,89,75,9
5,845940,132,89,64,9
5,866049,134,96,73,9
5,895E4C,137,94,76,9
5,774C41,119,76,65,10
5,A36D5A,163,109,90,7
5,62483F,98,72,63,11
5,8D6249,141,98,73,9
5,815945,129,89,69,10
5,6E463A,110,70,58,11
5,A3755E,163,117,94,7
10,946D54,148,109,84,8
10,A4775A,164,119,90,7
10,835A46,131,90,70,9
10,9A6D5F,154,109,95,7
10,AA7864,170,120,100,6
10,A1705B,161,112,91,7
10,9B6953,155,105,83,8
10,AA7A63,170,122,99,6
10,BE8672,190,134,114,5
10,D1A085,209,160,133,2
10,865947,134,89,71,9
10,C09377,192,147,119,4
10,93634C,147,99,76,8
10,91634E,145,99,78,8
10,845B49,132,91,73,9
10,A2735C,162,115,92,7
10,A4725B,164,114,91,7
10,9E6C57,158,108,87,7
10,A8745F,168,116,95,7
10,92634E,146,99,78,8
10,93664E,147,102,78,8
10,A06A54,160,106,84,8
10,AB7A62,171,122,98,6
10,AF7F68,175,127,104,6
10,875A49,135,90,73,9
10,BA8D75,186,141,117,4
10,AB7762,171,119,98,6
10,B57C65,181,124,101,6
10,A1745C,161,116,92,7
10,9F6B55,159,107,85,8
10,A9795C,169,121,92,7
10,94604B,148,96,75,9
10,90644F,144,100,79,8
10,86614C,134,97,76,9
10,AC8068,172,128,104,6
10,9A6A53,154,106,83,8
10,7D5545,125,85,69,10
10,96604F,150,96,79,8
10,946B54,148,107,84,8
10,8F6454,143,100,84,8
2,BD957A,189,149,122,4
2,B99177,185,145,119,4
2,9C6B55,156,107,85,8
2,BA8B78,186,139,120,4
2,8A5849,138,88,73,9
2,9F6D5C,159,109,92,7
2,9A6757,154,103,87,8
2,B38975,179,137,117,5
2,AF7862,175,120,98,6
2,815446,129,84,70,10
2,9A6A57,154,106,87,8
2,AA7A69,170,122,105,6
2,B38165,179,129,101,5
2,976058,151,96,88,8
2,8C6355,140,99,85,8
2,9C6E5D,156,110,93,7
2,C49A81,196,154,129,3
2,B58269,181,130,105,5
2,AB7666,171,118,102,6
2,8E614F,142,97,79,9
2,885746,136,87,70,9
2,966953,150,105,83,8
2,9A6859,154,104,89,8
2,96634F,150,99,79,8
2,B3866D,179,134,109,5
2,C59A82,197,154,130,3
2,996853,153,104,83,8
2,B98674,185,134,116,5
2,996C57,153,108,87,8
2,AF7C6A,175,124,106,6
2,A06C53,160,108,83,8
2,B58670,181,134,112,5
2,7A5545,122,85,69,10
2,7A5043,122,80,67,10
2,94624B,148,98,75,8
2,9C6B52,156,107,82,8
2,986750,152,103,80,8
2,97684F,151,104,79,8
2,8E5F48,142,95,72,9
2,9C6E53,156,110,83,8
2,966651,150,102,81,8
2,7E5444,126,84,68,10
2,956550,149,101,80,8
2,A97A5D,169,122,93,6
2,AC7D61,172,125,97,6
2,996C54,153,108,84,8
2,AB715C,171,113,92,7
2,C69880,198,152,128,3
2,AC7C61,172,124,97,6
2,936551,147,101,81,8
2,885948,136,89,72,9
2,835645,131,86,69,10
2,7E5744,126,87,68,10
2,BD8475,189,132,117,5
2,AB7E65,171,126,101,6
2,A97B67,169,123,103,6
2,AD7768,173,119,104,6
2,C8907F,200,144,127,3
2,A47661,164,118,97,7
2,C79A81,199,154,129,3
2,9F7157,159,113,87,7
2,A67861,166,120,97,6
2,8D5F4C,141,95,76,9
2,A87B64,168,123,100,6
2,AA8068,170,128,104,6
2,946454,148,100,84,8
2,BB8F78,187,143,120,4
2,AF8367,175,131,103,5
2,9F7159,159,113,89,7
2,B7927A,183,146,122,4
2,925F4F,146,95,79,9
2,B3886A,179,136,106,5
2,B17F68,177,127,104,6
2,A6715F,166,113,95,7
2,A5765A,165,118,90,7
2,CFBAA6,207,186,166,1
2,AA7B63,170,123,99,6
2,BB9579,187,149,121,4
2,BA987B,186,152,123,4
2,AF7961,175,121,97,6
2,B3846E,179,132,110,5
2,B08568,176,133,104,5
2,95654E,149,101,78,8
2,A5745D,165,116,93,7
2,82523E,130,82,62,10
2,A6765E,166,118,94,7
2,806353,128,99,83,9
2,947361,148,115,97,7
2,AC7C65,172,124,101,6
2,B88D72,184,141,114,4
2,B58C75,181,140,117,4
2,966E5B,150,110,91,8
2,91604A,145,96,74,9
2,967666,150,118,102,7
2,AF816D,175,129,109,5
2,B67D6C,182,125,108,5
2,7C5041,124,80,65,10
2,AB806E,171,128,110,5
2,B68576,182,133,118,5
2,875D4B,135,93,75,9
2,A47769,164,119,105,6
2,875A49,135,90,73,9
2,AF826E,175,130,110,5
2,C18C7C,193,140,124,4
2,95634F,149,99,79,8
2,A87560,168,117,96,7
2,8E5C4B,142,92,75,9
2,BA6555,186,101,85,7
2,B0806B,176,128,107,5
2,9F735B,159,115,91,7
2,AB7F66,171,127,102,6
2,A67563,166,117,99,6
2,A1715C,161,113,92,7
2,9C6A56,156,106,86,8
3,9F6C53,159,108,83,8
3,CB9A7F,203,154,127,3
3,B07C62,176,124,98,6
3,AB765F,171,118,95,6
3,AD7851,173,120,81,7
3,965A41,150,90,65,9
3,955D4A,149,93,74,9
3,9C684F,156,104,79,8
3,A26F58,162,111,88,7
3,D7B19C,215,177,156,1
3,AC725D,172,114,93,7
3,B17964,177,121,100,6
3,A87861,168,120,97,6
3,AC7A61,172,122,97,6
3,BB8073,187,128,115,5
3,B47D65,180,125,101,6
4,B6876A,182,135,106,5
4,A17058,161,112,88,7
4,9A5E4D,154,94,77,8
4,855E4A,133,94,74,9
4,A37B66,163,123,102,6
4,8B5544,139,85,68,9
4,A0765F,160,118,95,7
4,B6826E,182,130,110,5
4,AB8970,171,137,112,5
4,AB8970,171,137,112,5
4,A37057,163,112,87,7
4,895947,137,89,71,9
4,A06856,160,104,86,8
4,9E6F57,158,111,87,7
4,7E5344,126,83,68,10
4,CEA08F,206,160,143,2
4,A37961,163,121,97,7
4,9F7055,159,112,85,7
4,9E6F57,158,111,87,7
4,9A6D56,154,109,86,8
4,9A6C51,154,108,81,8
4,926352,146,99,82,8
4,956E56,149,110,86,8
4,875B4F,135,91,79,9
4,9E6A55,158,106,85,8
4,895E4E,137,94,78,9
4,AC7B61,172,123,97,6
4,B2886A,178,136,106,5
4,714A4C,113,74,76,10
4,654245,101,66,69,11
4,B58165,181,129,101,5
4,A06751,160,103,81,8
4,AC745F,172,116,95,6
4,A16F58,161,111,88,7
4,856352,133,99,82,9
4,8D5E49,141,94,73,9
4,84584A,132,88,74,9
4,9F755A,159,117,90,7
4,A27358,162,115,88,7
4,8A5F4A,138,95,74,9
4,9D6A50,157,106,80,8
4,92614A,146,97,74,9
4,765F52,118,95,82,10
4,91624E,145,98,78,8
4,83644A,131,100,74,9
4,93634F,147,99,79,8
4,8C5D49,140,93,73,9
4,926550,146,101,80,8
4,7A5648,122,86,72,10
4,855C4A,133,92,74,9
4,97644D,151,100,77,8
4,956D55,149,109,85,8
4,7C5544,124,85,68,10
4,865B4E,134,91,78,9
4,B18168,177,129,104,5
4,956854,149,104,84,8
4,664B39,102,75,57,11
4,9B6A5A,155,106,90,8
4,6C5040,108,80,64,11
4,936554,147,101,84,8
4,8B634E,139,99,78,9
4,956654,149,102,84,8
4,9A6A51,154,106,81,8
4,935F4C,147,95,76,9
4,A4725C,164,114,92,7
4,AF7361,175,115,97,6
4,9F6A50,159,106,80,8
4,AB6C5B,171,108,91,7
4,986C52,152,108,82,8
4,8E6652,142,102,82,8
4,926A55,146,106,85,8
4,7D5648,125,86,72,10
4,71544B,113,84,75,10
4,835D4A,131,93,74,9
4,B28069,178,128,105,5
4,8F6354,143,99,84,8
4,9D7061,157,112,97,7
4,986654,152,102,84,8
4,AF7B61,175,123,97,6
4,966D54,150,109,84,8
4,9C6654,156,102,84,8
4,96604B,150,96,75,8
4,9E7255,158,114,85,7
4,A27457,162,116,87,7
4,B4886B,180,136,107,5
4,BD9378,189,147,120,4
4,AC7D60,172,125,96,6
4,8F634A,143,99,74,9
4,9E6C56,158,108,86,7
4,9B6951,155,105,81,8
4,99694D,153,105,77,8
4,855945,133,89,69,9
4,A86E5A,168,110,90,7
4,A17255,161,114,85,7
4,925E4A,146,94,74,9
4,714F43,113,79,67,10
4,775046,119,80,70,10
4,A97358,169,115,88,7
4,90614A,144,97,74,9
4,B07F65,176,127,101,6
4,805545,128,85,69,10
4,AB8566,171,133,102,6
4,865748,134,87,72,9
4,A5765C,165,118,92,7
4,8B5945,139,89,69,9
4,AD7761,173,119,97,6
4,8E674B,142,103,75,9
4,9B705D,155,112,93,7
4,996954,153,105,84,8
4,925F4A,146,95,74,9
4,9B7057,155,112,87,7
4,8C5D4C,140,93,76,9
4,8C6352,140,99,82,9
4,B48B72,180,139,114,5
4,A07259,160,114,89,7
4,835949,131,89,73,9
4,6B4D43,107,77,67,11
4,79584B,121,88,75,10
4,9B6B54,155,107,84,8
4,93644E,147,100,78,8
4,936C58,147,108,88,8
4,9F7058,159,112,88,7
4,BA8D74,186,141,116,4
4,9F6A59,159,106,89,7
4,A66A56,166,106,86,7
4,B07D5F,176,125,95,6
4,AA7A61,170,122,97,6
4,8B6354,139,99,84,9
4,9F7153,159,113,83,7
4,835849,131,88,73,9
4,7C5648,124,86,72,10
4,B38168,179,129,104,5
4,966650,150,102,80,8
4,92624B,146,98,75,9
4,80554A,128,85,74,10
4,AC7E5C,172,126,92,6
4,7E584E,126,88,78,9
4,8A6255,138,98,85,9
4,B38365,179,131,101,5
4,B6896A,182,137,106,5
4,C49173,196,145,115,4
4,9C6E57,156,110,87,7
4,AE7661,174,118,97,6
4,AE8064,174,128,100,6
4,AC6E5C,172,110,92,7
4,A66958,166,105,88,7
4,C08F7A,192,143,122,4
4,8F5D4D,143,93,77,9
4,774441,119,68,65,10
4,82544C,130,84,76,9
4,915D47,145,93,71,9
4,8F6156,143,97,86,8
4,996A5D,153,106,93,8
4,AC7A62,172,122,98,6
4,B98F77,185,143,119,4
4,935D4E,147,93,78,9
4,AF7B63,175,123,99,6
4,A97A67,169,122,103,6
4,B6957D,182,149,125,4
4,C89A83,200,154,131,3
4,A07159,160,113,89,7
4,AC7C62,172,124,98,6
4,C18B76,193,139,118,4
4,8A5F4C,138,95,76,9
4,C2927F,194,146,127,4
4,A56E5A,165,110,90,7
4,9B694E,155,105,78,8
4,8F614F,143,97,79,9
4,A97A5F,169,122,95,6
4,996A53,153,106,83,8
4,996A53,153,106,83,8
4,8D634B,141,99,75,9
4,996B53,153,107,83,8
4,91644E,145,100,78,8
4,967056,150,112,86,8
4,905E46,144,94,70,9
4,A36D55,163,109,85,7
4,A3785A,163,120,90,7
4,9D6753,157,103,83,8
4,A9705C,169,112,92,7
4,6F4A3F,111,74,63,11
4,A6795F,166,121,95,6
4,B88D72,184,141,114,4
4,AB7D63,171,125,99,6
4,9E735F,158,115,95,7
4,9E765A,158,118,90,7
4,8D6350,141,99,80,9
4,A77C5D,167,124,93,6
4,875745,135,87,69,9
4,A87B62,168,123,98,6
4,9A6A52,154,106,82,8
4,95674E,149,103,78,8
4,805847,128,88,71,10
4,765041,118,80,65,10
4,925E4B,146,94,75,9
4,98654F,152,101,79,8
4,885A4C,136,90,76,9
4,86554C,134,85,76,9
4,8C6048,140,96,72,9
4,8A5F4B,138,95,75,9
4,7C544C,124,84,76,10
4,825B4A,130,91,74,9
4,BB9277,187,146,119,4
4,89604A,137,96,74,9
4,91634F,145,99,79,8
4,91674C,145,103,76,8
4,A5775C,165,119,92,7
4,8D6452,141,100,82,8
4,976550,151,101,80,8
4,9F6F53,159,111,83,7
4,8A5544,138,85,68,9
4,8C5646,140,86,70,9
4,795046,121,80,70,10
4,7E5A46,126,90,70,10
4,805745,128,87,69,10
4,7F5C49,127,92,73,9
4,9F6D5B,159,109,91,7
4,8B5747,139,87,71,9
4,89604A,137,96,74,9
4,8A6148,138,97,72,9
4,825948,130,89,72,9
4,765545,118,85,69,10
4,825A4B,130,90,75,9
4,94634A,148,99,74,8
4,916055,145,96,85,8
4,A27050,162,112,80,7
4,8E6649,142,102,73,9
4,9F6C53,159,108,83,8
4,7A5644,122,86,68,10
